,tactic_href,Overall WIN %,Overall LOSS %,Overall DRAW %,Overall POINTS PER GAME,Overall MATCHES WON,Overall MATCHES LOST,Overall MATCHES DRAW,Overall TOTAL POINTS,Overall GOAL SCORED,Overall GOAL PER MATCH,Overall GOAL CONCEDED,Overall CONCEDED PER MATCH,Overall GOAL DIFFERENCE,Subtop WIN %,Subtop LOSS %,Subtop DRAW %,Subtop POINTS PER GAME,Subtop MATCHES WON,Subtop MATCHES LOST,Subtop MATCHES DRAW,Subtop TOTAL POINTS,Subtop GOAL SCORED,Subtop GOAL PER MATCH,Subtop GOAL CONCEDED,Subtop CONCEDED PER MATCH,Subtop GOAL DIFFERENCE,Underdog WIN %,Underdog LOSS %,Underdog DRAW %,Underdog POINTS PER GAME,Underdog MATCHES WON,Underdog MATCHES LOST,Underdog MATCHES DRAW,Underdog TOTAL POINTS,Underdog GOAL SCORED,Underdog GOAL PER MATCH,Underdog GOAL CONCEDED,Underdog CONCEDED PER MATCH,Underdog GOAL DIFFERENCE,download_href,Author,Name,Formation,Game Version,Date Tested
57,https://beta.fm-base.co.uk/tactics/22.4.1/treble-winning-goals-galore-4-2-4-579171-6089,56.25,24.38,19.38,1.88,90,39,31,301,421,2.63,282,1.76,139,66.25,17.50,16.25,2.15,53,14,13,172,240,3.00,119,1.49,121,46.25,31.25,22.50,1.61,37,25,18,129,181,2.26,163,2.04,18,https://fm-base.co.uk/resources/6089/download?file=579171,geezawave,Treble winning Goals Galore 4-2-4!,4-2-2-2,22.4.1,3 February 2022
58,https://beta.fm-base.co.uk/tactics/22.4.1/tank-581573-6137,58.13,28.13,13.75,1.88,93,45,22,301,499,3.12,308,1.93,191,77.50,11.25,11.25,2.44,62,9,9,195,291,3.64,101,1.26,190,38.75,45.00,16.25,1.32,31,36,13,106,208,2.60,207,2.59,1,https://fm-base.co.uk/resources/6137/download?file=581573,Badea,Tank,4-1-3-2,22.4.1,22 February 2022
59,https://beta.fm-base.co.uk/tactics/22.4.1/update-final-revision-2022329-bvb-drotmund-4-2-3-1-v2-version-for-2240-584917-6201,56.25,24.38,19.38,1.88,90,39,31,301,379,2.37,231,1.44,148,71.25,8.75,20.00,2.34,57,7,16,187,223,2.79,84,1.05,139,41.25,40.00,18.75,1.43,33,32,15,114,156,1.95,147,1.84,9,https://fm-base.co.uk/resources/6201/download?file=584917,Sebastian3,Update Final revision! 2022/3/29 BVB Drotmund 4-2-3-1 V2 Version For 22.4.0,4-2-3-1,22.4.1,22 April 2022
60,https://beta.fm-base.co.uk/tactics/22.4.1/4-1-1-4-tiki-taka-by-sngxunzh-586105-6272,57.50,26.88,15.63,1.88,92,43,25,301,417,2.61,243,1.52,174,71.25,17.50,11.25,2.25,57,14,9,180,250,3.13,99,1.24,151,43.75,36.25,20.00,1.51,35,29,16,121,167,2.09,144,1.80,23,https://fm-base.co.uk/resources/6272/download?file=586105,sngxunzh,4-1-1-4 Tiki-Taka by SngXunZh,4-1-1-2-2,22.4.1,22 April 2022
61,https://beta.fm-base.co.uk/tactics/22.4.1/thatryryguys-tiki-taka-hoofball-v1-587779-6387,57.50,26.88,15.63,1.88,92,43,25,301,444,2.77,291,1.82,153,68.75,17.50,13.75,2.20,55,14,11,176,231,2.89,113,1.41,118,46.25,36.25,17.50,1.56,37,29,14,125,213,2.66,178,2.23,35,https://fm-base.co.uk/resources/6387/download?file=587779,ryanowen1990,ThatRyRyGuy's - Tiki Taka Hoofball v1,4-2-3-1,22.4.1,18 May 2022
62,https://beta.fm-base.co.uk/tactics/22.4.1/modrication-tactic-4-5-1-by-vujevic-589626-6493,56.88,25.62,17.50,1.88,91,41,28,301,388,2.42,232,1.45,156,67.50,16.25,16.25,2.19,54,13,13,175,215,2.69,89,1.11,126,46.25,35.00,18.75,1.57,37,28,15,126,173,2.16,143,1.79,30,https://fm-base.co.uk/resources/6493/download?file=589626,vujevic,MODRICATION tactic 4-5-1 by Vujevic,4-1-1-3-1,22.4.1,31 May 2022
63,https://beta.fm-base.co.uk/tactics/22.4.1/sc-442-dragonforge-high-scoring-for-any-team-works-at-fm21-and-fm22-580346-6116,57.50,27.50,15.00,1.88,92,44,24,300,394,2.46,264,1.65,130,70.00,12.50,17.50,2.27,56,10,14,182,232,2.90,104,1.30,128,45.00,42.50,12.50,1.48,36,34,10,118,162,2.02,160,2.00,2,https://fm-base.co.uk/resources/6116/download?file=580346,pauloyoshi,!SC 442 DRAGONFORGE - High Scoring for any Team - Works at FM21 and FM22,4-4-2,22.4.1,14 February 2022
64,https://beta.fm-base.co.uk/tactics/22.4.1/tritoball-4-3-3-574346-5981,57.50,27.50,15.00,1.88,92,44,24,300,378,2.36,246,1.54,132,68.75,16.25,15.00,2.21,55,13,12,177,208,2.60,93,1.16,115,46.25,38.75,15.00,1.54,37,31,12,123,170,2.13,153,1.91,17,https://fm-base.co.uk/resources/5981/download?file=574346,Tritooo,Tritoball 4-3-3,4-1-2-2-1,22.4.1,6 January 2022
65,https://beta.fm-base.co.uk/tactics/22.4.1/attacante-3-4-3-by-vujevic-572249-5949,56.88,26.25,16.88,1.88,91,42,27,300,378,2.36,237,1.48,141,65.00,17.50,17.50,2.13,52,14,14,170,194,2.42,99,1.24,95,48.75,35.00,16.25,1.63,39,28,13,130,184,2.30,138,1.73,46,https://fm-base.co.uk/resources/5949/download?file=572249,vujevic,ATTACANTE-3-4-3-by Vujevic,5-2-3,22.4.1,26 December 2021
66,https://beta.fm-base.co.uk/tactics/22.4.1/somali-4-3-3-dm-582495-6159,55.63,23.75,20.63,1.88,89,38,33,300,476,2.98,283,1.77,193,71.25,12.50,16.25,2.30,57,10,13,184,274,3.42,96,1.20,178,40.00,35.00,25.00,1.45,32,28,20,116,202,2.52,187,2.34,15,https://fm-base.co.uk/resources/6159/download?file=582495,Harrison-,Somali 4-3-3 DM,4-1-2-3-0,22.4.1,7 March 2022
67,https://beta.fm-base.co.uk/tactics/22.4.1/czy-4-1-1-4-222-v47-tweak-579362-6095,58.13,28.75,13.13,1.88,93,46,21,300,389,2.43,278,1.74,111,73.75,17.50,8.75,2.30,59,14,7,184,233,2.91,108,1.35,125,42.50,40.00,17.50,1.45,34,32,14,116,156,1.95,170,2.13,-14,https://fm-base.co.uk/resources/6095/download?file=579362,soramon,CZY 4-1-1-4 22.2 V47 Tweak,4-1-1-2-2,22.4.1,4 February 2022
68,https://beta.fm-base.co.uk/tactics/22.4.1/hiding-in-the-shadows-223-zaz-blue-40-tweak-582361-6156,58.13,28.75,13.13,1.88,93,46,21,300,379,2.37,244,1.52,135,76.25,15.00,8.75,2.38,61,12,7,190,232,2.90,91,1.14,141,40.00,42.50,17.50,1.38,32,34,14,110,147,1.84,153,1.91,-6,https://fm-base.co.uk/resources/6156/download?file=582361,Will1981,Hiding in the Shadows 22.3 (ZaZ - Blue 4.0 Tweak),4-2-3-1,22.4.1,7 March 2022
69,https://beta.fm-base.co.uk/tactics/22.4.1/winning-is-mandatory-154-goalshalland-568765-5832,55.00,23.13,21.88,1.87,88,37,35,299,420,2.63,281,1.76,139,73.75,8.75,17.50,2.39,59,7,14,191,236,2.95,88,1.10,148,36.25,37.50,26.25,1.35,29,30,21,108,184,2.30,193,2.41,-9,https://fm-base.co.uk/resources/5832/download?file=568765,alexfmplayer,Winning is Mandatory! - 154 Goals/Halland,4-2-3-1,22.4.1,13 December 2021
70,https://beta.fm-base.co.uk/tactics/22.4.1/442-tactic-577813-6063,55.63,24.38,20.00,1.87,89,39,32,299,372,2.33,237,1.48,135,68.75,13.75,17.50,2.24,55,11,14,179,227,2.84,94,1.18,133,42.50,35.00,22.50,1.50,34,28,18,120,145,1.81,143,1.79,2,https://fm-base.co.uk/resources/6063/download?file=577813,ScottM73,442 Tactic,4-4-2,22.4.1,26 January 2022
71,https://beta.fm-base.co.uk/tactics/22.4.1/czy-4-3-2-1-222-v48-tweak-579448-6098,56.25,26.25,17.50,1.86,90,42,28,298,390,2.44,275,1.72,115,68.75,18.75,12.50,2.19,55,15,10,175,213,2.66,102,1.27,111,43.75,33.75,22.50,1.54,35,27,18,123,177,2.21,173,2.16,4,https://fm-base.co.uk/resources/6098/download?file=579448,soramon,CZY 4-3-2-1 22.2 V48 Tweak,4-1-2-2-1,22.4.1,11 February 2022
72,https://beta.fm-base.co.uk/tactics/22.4.1/4-4-2-goalmachine-tactic-579044-6085,55.63,25.62,18.75,1.86,89,41,30,297,397,2.48,267,1.67,130,68.75,16.25,15.00,2.21,55,13,12,177,226,2.83,95,1.19,131,42.50,35.00,22.50,1.50,34,28,18,120,171,2.14,172,2.15,-1,https://fm-base.co.uk/resources/6085/download?file=579044,themaiden83,4-4-2 GoalMachine Tactic,4-4-2,22.4.1,1 February 2022
73,https://beta.fm-base.co.uk/tactics/22.4.1/not-give-up-577106-6046,56.25,27.50,16.25,1.85,90,44,26,296,373,2.33,246,1.54,127,65.00,18.75,16.25,2.11,52,15,13,169,218,2.73,106,1.32,112,47.50,36.25,16.25,1.59,38,29,13,127,155,1.94,140,1.75,15,https://fm-base.co.uk/resources/6046/download?file=577106,RandomUser123,not give up,4-1-1-3-1,22.4.1,21 January 2022
74,https://beta.fm-base.co.uk/tactics/22.4.1/update2022515-bvb-drotmund-4-2-3-1v2-dutch-tulip-4-2-3-1-v3-version2241-588808-6456,58.13,31.25,10.63,1.85,93,50,17,296,396,2.48,268,1.68,128,73.75,15.00,11.25,2.33,59,12,9,186,239,2.99,100,1.25,139,42.50,47.50,10.00,1.38,34,38,8,110,157,1.96,168,2.10,-11,https://fm-base.co.uk/resources/6456/download?file=588808,Sebastian3,"Update2022/5/15 BVB Drotmund 4-2-3-1V2, Dutch Tulip 4-2-3-1 V3 .Version22.4.1",4-2-3-1,22.4.1,18 May 2022
75,https://beta.fm-base.co.uk/tactics/22.4.1/czy-4-1-1-3-1-222-v33-576873-6044,54.37,23.75,21.88,1.85,87,38,35,296,377,2.36,230,1.44,147,68.75,8.75,22.50,2.29,55,7,18,183,210,2.63,84,1.05,126,40.00,38.75,21.25,1.41,32,31,17,113,167,2.09,146,1.82,21,https://fm-base.co.uk/resources/6044/download?file=576873,soramon,CZY 4-1-1-3-1 22.2 V33,4-1-1-3-1,22.4.1,21 January 2022
76,https://beta.fm-base.co.uk/tactics/22.4.1/czy-4-3-3-222-v35-577636-6057,56.25,27.50,16.25,1.85,90,44,26,296,366,2.29,232,1.45,134,72.50,11.25,16.25,2.34,58,9,13,187,213,2.66,81,1.01,132,40.00,43.75,16.25,1.36,32,35,13,109,153,1.91,151,1.89,2,https://fm-base.co.uk/resources/6057/download?file=577636,soramon,CZY 4-3-3 22.2 V35,4-1-2-2-1,22.4.1,24 January 2022
77,https://beta.fm-base.co.uk/tactics/22.4.1/update2022421-bvb-drotmund-4-2-3-1-v2-version2241-586869-6334,57.50,30.00,12.50,1.85,92,48,20,296,428,2.67,292,1.82,136,75.00,12.50,12.50,2.38,60,10,10,190,244,3.05,105,1.31,139,40.00,47.50,12.50,1.32,32,38,10,106,184,2.30,187,2.34,-3,https://fm-base.co.uk/resources/6334/download?file=586869,Sebastian3,Update20224/21 BVB Drotmund 4-2-3-1 V2 Version22.4.1,4-2-3-1,22.4.1,22 April 2022
78,https://beta.fm-base.co.uk/tactics/22.4.1/4231-man-u-smashing-it-589851-6513,56.25,28.13,15.63,1.84,90,45,25,295,354,2.21,251,1.57,103,66.25,21.25,12.50,2.11,53,17,10,169,202,2.52,103,1.29,99,46.25,35.00,18.75,1.57,37,28,15,126,152,1.90,148,1.85,4,https://fm-base.co.uk/resources/6513/download?file=589851,mrryanwalker,4231 Man U Smashing It,4-2-3-1,22.4.1,31 May 2022
79,https://beta.fm-base.co.uk/tactics/22.4.1/stephenhk-shaolin-4123v4-576923-6048,56.88,29.38,13.75,1.84,91,47,22,295,367,2.29,234,1.46,133,67.50,12.50,20.00,2.23,54,10,16,178,217,2.71,90,1.13,127,46.25,46.25,7.50,1.46,37,37,6,117,150,1.88,144,1.80,6,https://fm-base.co.uk/resources/6048/download?file=576923,johannesk,StephenHK - SHAOLIN 4123V4,4-1-2-2-1,22.4.1,21 January 2022
80,https://beta.fm-base.co.uk/tactics/22.4.1/fm-2210-4231-high-scoring-tactic-dortmund-lower-league-566635-5761,56.88,29.38,13.75,1.84,91,47,22,295,403,2.52,274,1.71,129,71.25,17.50,11.25,2.25,57,14,9,180,223,2.79,106,1.32,117,42.50,41.25,16.25,1.44,34,33,13,115,180,2.25,168,2.10,12,https://fm-base.co.uk/resources/5761/download?file=566635,bondanhst,[FM 22.1.0] 4231 High Scoring Tactic / Dortmund & Lower League,4-2-3-1,22.4.1,13 December 2021
81,https://beta.fm-base.co.uk/tactics/22.4.1/finik34-433-high-pressure-zaz-tweak-586883-6335,55.63,26.88,17.50,1.84,89,43,28,295,385,2.41,232,1.45,153,67.50,13.75,18.75,2.21,54,11,15,177,216,2.70,88,1.10,128,43.75,40.00,16.25,1.48,35,32,13,118,169,2.11,144,1.80,25,https://fm-base.co.uk/resources/6335/download?file=586883,finik34,finik34 - 433 high pressure (ZaZ tweak),4-1-2-2-1,22.4.1,22 April 2022
82,https://beta.fm-base.co.uk/tactics/22.4.1/czy-4-3-1-2-222-v45-tweak-579335-6093,58.13,31.87,10.00,1.84,93,51,16,295,413,2.58,277,1.73,136,66.25,22.50,11.25,2.10,53,18,9,168,228,2.85,122,1.52,106,50.00,41.25,8.75,1.59,40,33,7,127,185,2.31,155,1.94,30,https://fm-base.co.uk/resources/6093/download?file=579335,soramon,CZY 4-3-1-2 22.2 V45 Tweak,4-1-2-1-2,22.4.1,4 February 2022
83,https://beta.fm-base.co.uk/tactics/22.4.1/martin-snoop-433-highest-rated-433-in-two-tactic-testing-site-and-maybe-fmbase-soon-577742-6060,55.00,26.25,18.75,1.84,88,42,30,294,390,2.44,237,1.48,153,72.50,13.75,13.75,2.31,58,11,11,185,236,2.95,88,1.10,148,37.50,38.75,23.75,1.36,30,31,19,109,154,1.93,149,1.86,5,https://fm-base.co.uk/resources/6060/download?file=577742,Martinbe,Martin Snoop 433,4-1-2-2-1,22.4.1,24 January 2022
84,https://beta.fm-base.co.uk/tactics/22.4.1/milan-emerged-again-574237-5975,55.00,26.25,18.75,1.84,88,42,30,294,323,2.02,220,1.38,103,65.00,22.50,12.50,2.08,52,18,10,166,183,2.29,94,1.18,89,45.00,30.00,25.00,1.60,36,24,20,128,140,1.75,126,1.57,14,https://fm-base.co.uk/resources/5975/download?file=574237,Hermes_10,Milan emerged again,4-1-2-2-1,22.4.1,5 January 2022
85,https://beta.fm-base.co.uk/tactics/22.4.1/angeball-play-like-ange-postecoglous-celtic-4-3-3-586522-6291,53.75,24.38,21.88,1.83,86,39,35,293,358,2.24,251,1.57,107,65.00,12.50,22.50,2.17,52,10,18,174,186,2.33,97,1.21,89,42.50,36.25,21.25,1.49,34,29,17,119,172,2.15,154,1.93,18,https://fm-base.co.uk/resources/6291/download?file=586522,MaxHalliday93,AngeBall - Play like Ange Postecoglou's Celtic 4-3-3,4-1-2-2-1,22.4.1,22 April 2022
86,https://beta.fm-base.co.uk/tactics/22.4.1/invincible-ac-milan-4-2-3-1-formation-126-goals-1st-season-583467-6182,56.25,29.38,14.37,1.83,90,47,23,293,464,2.90,345,2.16,119,78.75,13.75,7.50,2.44,63,11,6,195,257,3.21,106,1.32,151,33.75,45.00,21.25,1.23,27,36,17,98,207,2.59,239,2.99,-32,https://fm-base.co.uk/resources/6182/download?file=583467,vinhtran810,Invincible AC Milan 4 2 3 1 formation - 126 goals / 1st season,4-2-3-1,22.4.1,15 March 2022
87,https://beta.fm-base.co.uk/tactics/22.4.1/bvb-drotmund-4-2-3-1-v1-version-2220-575442-6008,55.00,26.88,18.13,1.83,88,43,29,293,387,2.42,252,1.57,135,70.00,13.75,16.25,2.26,56,11,13,181,214,2.67,93,1.16,121,40.00,40.00,20.00,1.40,32,32,16,112,173,2.16,159,1.99,14,https://fm-base.co.uk/resources/6008/download?file=575442,Sebastian3,BVB Drotmund 4-2-3-1 V1 Version 22.2.0,4-2-3-1,22.4.1,16 January 2022
88,https://beta.fm-base.co.uk/tactics/22.4.1/mrcx-4-1-4-1-double-mezzala-the-return-of-the-king-565308-5685,56.25,29.38,14.37,1.83,90,47,23,293,363,2.27,248,1.55,115,72.50,11.25,16.25,2.34,58,9,13,187,220,2.75,79,0.99,141,40.00,47.50,12.50,1.32,32,38,10,106,143,1.79,169,2.11,-26,https://fm-base.co.uk/resources/5685/download?file=565308,MRCX,MRCX 4-1-4-1 Double Mezzala - The Return of the King,4-1-4-1,22.4.1,13 December 2021
89,https://beta.fm-base.co.uk/tactics/22.4.1/hoodcheese-v16villareal-la-liga-title-first-season-576662-6038,54.37,25.62,20.00,1.83,87,41,32,293,313,1.96,211,1.32,102,62.50,20.00,17.50,2.05,50,16,14,164,177,2.21,86,1.07,91,46.25,31.25,22.50,1.61,37,25,18,129,136,1.70,125,1.56,11,https://fm-base.co.uk/resources/6038/download?file=576662,magicnut,🔥🔥🧀🧀HoodCheese v1.6🧀🧀🏆🔥🔥Villareal La Liga title first season.,4-1-1-3-1,22.4.1,18 January 2022
90,https://beta.fm-base.co.uk/tactics/22.4.1/fm-22-elturco-fenomeno-v-2-2240-585143-6221,55.00,26.88,18.13,1.83,88,43,29,293,408,2.55,261,1.63,147,66.25,15.00,18.75,2.17,53,12,15,174,225,2.81,96,1.20,129,43.75,38.75,17.50,1.49,35,31,14,119,183,2.29,165,2.06,18,https://fm-base.co.uk/resources/6221/download?file=585143,elturco09,FM 22 - ELTURCO-FENOMENO V 2 - 22.4.0,4-2-2-2,22.4.1,22 April 2022
91,https://beta.fm-base.co.uk/tactics/22.4.1/great-gegenpress-the-eintracht-way-586219-6276,54.37,26.25,19.38,1.82,87,42,31,292,391,2.44,266,1.66,125,62.50,22.50,15.00,2.02,50,18,12,162,212,2.65,115,1.44,97,46.25,30.00,23.75,1.63,37,24,19,130,179,2.24,151,1.89,28,https://fm-base.co.uk/resources/6276/download?file=586219,potterball,Great gegenpress the Eintracht way.,5-2-1-2,22.4.1,22 April 2022
92,https://beta.fm-base.co.uk/tactics/22.4.1/dnz-433-go-for-it-573037-5959,55.63,28.75,15.63,1.82,89,46,25,292,337,2.11,218,1.36,119,70.00,13.75,16.25,2.26,56,11,13,181,203,2.54,96,1.20,107,41.25,43.75,15.00,1.39,33,35,12,111,134,1.68,122,1.52,12,https://fm-base.co.uk/resources/5959/download?file=573037,chrisdufc,DNZ 433 - Go for it!,4-1-2-3,22.4.1,4 January 2022
93,https://beta.fm-base.co.uk/tactics/22.4.1/ply424-586638-6310,55.00,27.50,17.50,1.82,88,44,28,292,440,2.75,287,1.79,153,66.25,13.75,20.00,2.19,53,11,16,175,248,3.10,108,1.35,140,43.75,41.25,15.00,1.46,35,33,12,117,192,2.40,179,2.24,13,https://fm-base.co.uk/resources/6310/download?file=586638,JRjordan,PLY424,4-2-2-2,22.4.1,22 April 2022
94,https://beta.fm-base.co.uk/tactics/22.4.1/champ-grasshoppers-433-undefetead-17-conceded-goals-20-clean-sheets-584300-6192,54.37,26.88,18.75,1.82,87,43,30,291,343,2.14,239,1.49,104,68.75,16.25,15.00,2.21,55,13,12,177,202,2.52,93,1.16,109,40.00,37.50,22.50,1.43,32,30,18,114,141,1.76,146,1.82,-5,https://fm-base.co.uk/resources/6192/download?file=584300,moraisboss14,Champ Grasshoppers 433 | Undefetead | 17 conceded goals | 20 clean sheets,4-1-2-2-1,22.4.1,22 April 2022
95,https://beta.fm-base.co.uk/tactics/22.4.1/mhsc-power-best-4-3-3-570538-5891,53.13,24.38,22.50,1.82,85,39,36,291,342,2.14,218,1.36,124,68.75,12.50,18.75,2.25,55,10,15,180,192,2.40,69,0.86,123,37.50,36.25,26.25,1.39,30,29,21,111,150,1.88,149,1.86,1,https://fm-base.co.uk/resources/5891/download?file=570538,Tisba86,MHSC Power / Best 4-3-3,4-1-2-2-1,22.4.1,13 December 2021
96,https://beta.fm-base.co.uk/tactics/22.4.1/deep-bwm-424-587219-6359,55.63,29.38,15.00,1.82,89,47,24,291,382,2.39,269,1.68,113,68.75,22.50,8.75,2.15,55,18,7,172,211,2.64,103,1.29,108,42.50,36.25,21.25,1.49,34,29,17,119,171,2.14,166,2.08,5,https://fm-base.co.uk/resources/6359/download?file=587219,cucu111,Deep BWM 424,4-2-2-2,22.4.1,18 May 2022
97,https://beta.fm-base.co.uk/tactics/22.4.1/hiding-in-the-shadows-with-cm-on-attach-and-dlps-584934-6208,52.50,23.13,24.38,1.82,84,37,39,291,320,2.00,211,1.32,109,68.75,11.25,20.00,2.26,55,9,16,181,188,2.35,75,0.94,113,36.25,35.00,28.75,1.38,29,28,23,110,132,1.65,136,1.70,-4,https://fm-base.co.uk/resources/6208/download?file=584934,ryanlukas06,hiding in the shadows with cm on attach and DLP's,4-2-1-2-1,22.4.1,22 April 2022
98,https://beta.fm-base.co.uk/tactics/22.4.1/burnley-barca-577758-6061,56.25,30.63,13.13,1.82,90,49,21,291,454,2.84,316,1.98,138,65.00,22.50,12.50,2.08,52,18,10,166,241,3.01,125,1.56,116,47.50,38.75,13.75,1.56,38,31,11,125,213,2.66,191,2.39,22,https://fm-base.co.uk/resources/6061/download?file=577758,stanny,Burnley-Barca,4-2-2-2,22.4.1,24 January 2022
99,https://beta.fm-base.co.uk/tactics/22.4.1/eser-cihan-thinks-center-is-better-inspired-from-kaka-cant-dance-433-585575-6244,55.00,28.13,16.88,1.82,88,45,27,291,429,2.68,289,1.81,140,66.25,16.25,17.50,2.16,53,13,14,173,230,2.88,110,1.38,120,43.75,40.00,16.25,1.48,35,32,13,118,199,2.49,179,2.24,20,https://fm-base.co.uk/resources/6244/download?file=585575,esercihan,Eser Cihan thinks Center is Better!! (Inspired From Kaka Can't Dance 433),4-1-2-3,22.4.1,22 April 2022
100,https://beta.fm-base.co.uk/tactics/22.4.1/sebastian-fm22-tacticsbvb-drotmund-4-2-3-1-v2-blue-itlay-3-5-2-v2-gasperini-atlanta-v3442diamond-577570-6056,51.88,22.50,25.62,1.81,83,36,41,290,339,2.12,213,1.33,126,66.25,11.25,22.50,2.21,53,9,18,177,198,2.48,77,0.96,121,37.50,33.75,28.75,1.41,30,27,23,113,141,1.76,136,1.70,5,https://fm-base.co.uk/resources/6056/download?file=577570,Sebastian3,"Sebastian FM22 tactics.BVB Drotmund 4-2-3-1 V2, Blue Itlay 3-5-2 V2, Gasperini Atlanta V3,442diamond",5-1-2-2,22.4.1,24 January 2022
101,https://beta.fm-base.co.uk/tactics/22.4.1/433-isometric-gegenpress-574155-5971,55.00,28.75,16.25,1.81,88,46,26,290,362,2.26,266,1.66,96,66.25,18.75,15.00,2.14,53,15,12,171,195,2.44,104,1.30,91,43.75,38.75,17.50,1.49,35,31,14,119,167,2.09,162,2.02,5,https://fm-base.co.uk/resources/5971/download?file=574155,dheathcote,433 Isometric Gegenpress,4-3-1-2,22.4.1,5 January 2022
102,https://beta.fm-base.co.uk/tactics/22.4.1/czy-4-3-3-222-v30-576555-6034,51.88,22.50,25.62,1.81,83,36,41,290,393,2.46,272,1.70,121,65.00,13.75,21.25,2.16,52,11,17,173,225,2.81,108,1.35,117,38.75,31.25,30.00,1.46,31,25,24,117,168,2.10,164,2.05,4,https://fm-base.co.uk/resources/6034/download?file=576555,soramon,CZY 4-3-3 22.2 V30,4-1-2-3,22.4.1,17 January 2022
103,https://beta.fm-base.co.uk/tactics/22.4.1/shorter-pass-pocher-587038-6345,53.75,26.25,20.00,1.81,86,42,32,290,390,2.44,288,1.80,102,70.00,16.25,13.75,2.24,56,13,11,179,223,2.79,115,1.44,108,37.50,36.25,26.25,1.39,30,29,21,111,167,2.09,173,2.16,-6,https://fm-base.co.uk/resources/6345/download?file=587038,cucu111,shorter pass pocher,4-1-2-2-1,22.4.1,18 May 2022
104,https://beta.fm-base.co.uk/tactics/22.4.1/bahamut-v2-strikerless-577519-6055,54.37,28.13,17.50,1.81,87,45,28,289,370,2.31,232,1.45,138,71.25,12.50,16.25,2.30,57,10,13,184,219,2.74,81,1.01,138,37.50,43.75,18.75,1.31,30,35,15,105,151,1.89,151,1.89,0,https://fm-base.co.uk/resources/6055/download?file=577519,sgaramis,Bahamut V2 Strikerless,4-1-2-3-0,22.4.1,24 January 2022
105,https://beta.fm-base.co.uk/tactics/22.4.1/coin-bird-rush-strikerless-tactic-572791-5953,52.50,24.38,23.13,1.81,84,39,37,289,354,2.21,230,1.44,124,68.75,10.00,21.25,2.27,55,8,17,182,214,2.67,88,1.10,126,36.25,38.75,25.00,1.34,29,31,20,107,140,1.75,142,1.77,-2,https://fm-base.co.uk/resources/5953/download?file=572791,coinbirdfm,COIN BIRD - Rush (Strikerless Tactic),4-1-2-3-0,22.4.1,28 December 2021
106,https://beta.fm-base.co.uk/tactics/22.4.1/chelsea-433-narrow-dm-130-league-goals-lukaku-117-goals-in-the-1st-season-581144-6130,56.88,33.75,9.38,1.80,91,54,15,288,367,2.29,253,1.58,114,72.50,22.50,5.00,2.23,58,18,4,178,219,2.74,102,1.27,117,41.25,45.00,13.75,1.38,33,36,11,110,148,1.85,151,1.89,-3,https://fm-base.co.uk/resources/6130/download?file=581144,vinhtran810,CHELSEA 433 NARROW DM 130 LEAGUE GOALS - LUKAKU 117 GOALS IN THE 1ST SEASON,4-1-2-3,22.4.1,20 February 2022
107,https://beta.fm-base.co.uk/tactics/22.4.1/bvb-drotmund-4-2-3-1-repair-4-2-3-1-581532-6135,55.00,30.00,15.00,1.80,88,48,24,288,379,2.37,254,1.59,125,75.00,15.00,10.00,2.35,60,12,8,188,234,2.92,87,1.09,147,35.00,45.00,20.00,1.25,28,36,16,100,145,1.81,167,2.09,-22,https://fm-base.co.uk/resources/6135/download?file=581532,Sebastian3,BVB Drotmund 4-2-3-1 Repair 4-2-3-1,4-2-3-1,22.4.1,22 February 2022
108,https://beta.fm-base.co.uk/tactics/22.4.1/unbeatable-4-2-4-v2-quadruple-winning-143-goals-in-38-premier-league-games-576913-6047,55.00,30.00,15.00,1.80,88,48,24,288,442,2.76,340,2.13,102,71.25,15.00,13.75,2.27,57,12,11,182,262,3.27,136,1.70,126,38.75,45.00,16.25,1.32,31,36,13,106,180,2.25,204,2.55,-24,https://fm-base.co.uk/resources/6047/download?file=576913,SCORCH123,UNBEATABLE 4-2-4 V2 (Quadruple winning + 143 Goals in 38 Premier League games),4-2-2-2,22.4.1,21 January 2022
109,https://beta.fm-base.co.uk/tactics/22.4.1/v17-barcelona-all-throphees-first-season-clla-liga-copa-del-ray-supercup-572224-5947,55.00,30.00,15.00,1.80,88,48,24,288,384,2.40,304,1.90,80,61.25,20.00,18.75,2.02,49,16,15,162,208,2.60,133,1.66,75,48.75,40.00,11.25,1.57,39,32,9,126,176,2.20,171,2.14,5,https://fm-base.co.uk/resources/5947/download?file=572224,magicnut,🔥 v1.7 BARCELONA *ALL* THROPHEES FIRST SEASON CL+La Liga + Copa Del Ray + SUPERCUP 🏆🏆🏆🏆,4-1-3-2,22.4.1,26 December 2021
110,https://beta.fm-base.co.uk/tactics/22.4.1/stephenhk-kung-fu-4231-v2-576316-6030,54.37,29.38,16.25,1.79,87,47,26,287,387,2.42,277,1.73,110,71.25,17.50,11.25,2.25,57,14,9,180,210,2.63,96,1.20,114,37.50,41.25,21.25,1.34,30,33,17,107,177,2.21,181,2.26,-4,https://fm-base.co.uk/resources/6030/download?file=576316,fc.cadoni,StephenHK - KUNG FU 4231 v.2,4-2-3-1,22.4.1,16 January 2022
